125.858,74.0367,125.858,74.0367
125.819,72.248,125.858,72.5583
125.886,70.7694,125.858,71.08
125.82,69.4222,125.858,69.6017
125.773,67.8345,125.858,68.1234
125.897,66.5073,125.858,66.6451
125.892,64.7759,125.858,65.1667
125.926,63.0799,125.858,63.6884
125.824,61.8623,125.858,62.2101
125.749,60.5184,125.858,60.7318
125.728,58.9586,125.858,59.2534
125.679,57.3616,125.858,57.7751
125.734,55.9559,125.858,56.2968
125.956,54.8189,125.858,54.8185
125.73,52.9597,125.858,53.3401
125.768,51.63,125.858,51.8618
125.73,49.9688,125.858,50.3835
125.703,48.4422,125.858,48.9052
125.983,47.0695,125.858,47.4269
125.682,45.627,125.858,45.9485
125.989,44.1459,125.858,44.4702
125.67,42.5469,125.858,42.9919
125.775,41.1683,125.858,41.5136
125.959,39.6511,125.858,40.0352
125.839,38.3923,125.858,38.5569
125.835,36.6403,125.858,37.0786
125.951,35.0663,125.858,35.6003
125.674,33.853,125.858,34.1219
125.966,32.2134,125.858,32.6436
126.083,30.7574,125.858,31.1653
126.052,29.2997,125.858,29.687
125.825,27.7372,125.858,28.2087
125.988,26.4225,125.858,26.7303
125.954,24.7526,125.858,25.252
125.791,23.6606,125.858,23.7737
126.013,21.9352,125.858,22.2954
124.692,21.9352,124.38,22.2954
123.045,21.9353,122.902,22.2954
121.4,21.9353,121.423,22.2954
119.979,21.9353,119.945,22.2954
118.592,21.9353,118.467,22.2954
117.15,21.9353,116.988,22.2954
115.837,21.9353,115.51,22.2954
114.326,21.9353,114.032,22.2954
112.47,21.9353,112.553,22.2954
111.261,21.9353,111.075,22.2954
109.646,21.9353,109.597,22.2954
108.237,21.9353,108.118,22.2954
106.615,21.9353,106.64,22.2954
105.375,21.9353,105.162,22.2954
103.799,21.9353,103.683,22.2954
102.278,21.9353,102.205,22.2954
100.781,21.9353,100.727,22.2954
99.4226,21.9353,99.2485,22.2954
97.9631,21.9353,97.7702,22.2954
96.5282,21.9353,96.2919,22.2954
94.8671,21.9353,94.8135,22.2954
93.3848,21.9353,93.3352,22.2954
92.1019,21.9353,91.8569,22.2954
90.707,21.9353,90.3786,22.2954
88.9781,21.9353,88.9002,22.2954
87.6002,21.9353,87.4219,22.2954
86.1589,21.9353,85.9436,22.2954
84.6693,21.9353,84.4653,22.2954
83.0603,21.9353,82.9869,22.2954
81.773,21.9353,81.5086,22.2954
80.3362,21.9353,80.0303,22.2954
78.8362,21.9353,78.552,22.2954
77.2047,21.9353,77.0737,22.2954
75.7426,21.9353,75.5953,22.2954
74.1448,21.9353,74.117,22.2954
72.8256,21.9353,72.6387,22.2954
71.0663,21.9353,71.1604,22.2954
69.9276,21.9353,69.682,22.2954
68.2567,21.9353,68.2037,22.2954
67,21.9353,66.7254,22.2954
65.5144,21.9353,65.2471,22.2954
63.9098,21.9353,63.7687,22.2954
62.5079,21.9353,62.2904,22.2954
61.0036,21.9353,60.8121,22.2954
59.3998,21.9353,59.3338,22.2954
57.9793,21.9353,57.8555,22.2954
56.669,21.9353,56.3771,22.2954
54.9336,21.9353,54.8988,22.2954
53.6379,21.9353,53.4205,22.2954
52.3056,21.9353,51.9422,22.2954
50.4899,21.9353,50.4638,22.2954
49.2335,21.9353,48.9855,22.2954
47.5877,21.9354,47.5072,22.2954
46.0994,21.9354,46.0289,22.2954
44.8285,21.9354,44.5505,22.2954
43.2074,21.9354,43.0722,22.2954
41.6155,21.9354,41.5939,22.2954
40.3726,21.9354,40.1156,22.2954
