125.858,74.0367,125.858,74.0367
125.687,71.9918,125.858,72.5583
125.869,70.7741,125.858,71.08
125.889,69.2953,125.858,69.6017
125.908,67.7794,125.858,68.1234
125.922,66.1992,125.858,66.6451
125.965,64.9192,125.858,65.1667
125.97,63.1935,125.858,63.6884
125.858,61.8136,125.858,62.2101
125.919,60.1937,125.858,60.7318
125.79,58.8507,125.858,59.2534
126.022,57.5869,125.858,57.7751
125.682,55.9461,125.858,56.2968
125.892,54.3741,125.858,54.8185
125.661,53.0134,125.858,53.3401
125.885,51.5262,125.858,51.8618
125.972,49.8419,125.858,50.3835
125.812,48.3704,125.858,48.9052
125.636,46.9302,125.858,47.4269
125.88,45.5305,125.858,45.9485
125.925,44.2061,125.858,44.4702
125.851,42.7511,125.858,42.9919
125.761,41.2951,125.858,41.5136
125.839,39.6259,125.858,40.0352
125.807,38.2591,125.858,38.5569
125.926,36.809,125.858,37.0786
125.884,35.1071,125.858,35.6003
125.952,33.8803,125.858,34.1219
125.952,32.1674,125.858,32.6436
125.808,30.8223,125.858,31.1653
125.89,29.3545,125.858,29.687
125.989,27.7231,125.858,28.2087
126.065,26.4774,125.858,26.7303
125.824,24.7544,125.858,25.252
125.982,23.5378,125.858,23.7737
125.879,21.9356,125.858,22.2954
124.253,21.8872,124.38,22.2954
122.792,21.8313,122.902,22.2954
121.456,21.7822,121.423,22.2954
119.969,21.7229,119.945,22.2954
118.451,21.6669,118.467,22.2954
117.062,21.6301,116.988,22.2954
115.367,21.5757,115.51,22.2954
114.079,21.5204,114.032,22.2954
112.28,21.4764,112.553,22.2954
110.904,21.4161,111.075,22.2954
109.692,21.37,109.597,22.2954
108.361,21.3149,108.118,22.2954
106.898,21.2712,106.64,22.2954
105.283,21.2112,105.162,22.2954
103.898,21.1638,103.683,22.2954
102.274,21.1109,102.205,22.2954
100.586,21.0592,100.727,22.2954
99.2925,21.0018,99.2485,22.2954
97.8102,20.954,97.7702,22.2954
96.2822,20.903,96.2919,22.2954
94.9256,20.8559,94.8135,22.2954
93.2662,20.8066,93.3352,22.2954
91.7147,20.7481,91.8569,22.2954
90.4603,20.701,90.3786,22.2954
88.9459,20.647,88.9002,22.2954
87.4128,20.5887,87.4219,22.2954
85.8421,20.5446,85.9436,22.2954
84.5758,20.4899,84.4653,22.2954
83.1273,20.4436,82.9869,22.2954
81.6554,20.3889,81.5086,22.2954
80.016,20.3399,80.0303,22.2954
78.6901,20.2872,78.552,22.2954
77.2518,20.2303,77.0737,22.2954
75.7325,20.1853,75.5953,22.2954
74.1259,20.1337,74.117,22.2954
72.7372,20.0773,72.6387,22.2954
71.1888,20.0269,71.1604,22.2954
69.669,19.9724,69.682,22.2954
68.0455,19.9282,68.2037,22.2954
66.7101,19.8712,66.7254,22.2954
65.3246,19.8219,65.2471,22.2954
63.689,19.766,63.7687,22.2954
62.3982,19.713,62.2904,22.2954
60.882,19.668,60.8121,22.2954
59.5087,19.6232,59.3338,22.2954
57.8931,19.5576,57.8555,22.2954
56.3715,19.5047,56.3771,22.2954
55.1117,19.4613,54.8988,22.2954
53.5629,19.4058,53.4205,22.2954
51.9655,19.3526,51.9422,22.2954
50.6902,19.3034,50.4638,22.2954
48.9281,19.2496,48.9855,22.2954
47.4185,19.2021,47.5072,22.2954
46.1086,19.1551,46.0289,22.2954
44.5787,19.1042,44.5505,22.2954
43.4424,19.05,43.0722,22.2954
41.7096,18.9966,41.5939,22.2954
40.2117,18.943,40.1156,22.2954
38.7032,18.8873,38.6373,22.2954
37.2591,18.8431,37.1589,22.2954
35.7138,18.7814,35.6806,22.2954
34.44,18.7383,34.2023,22.2954
32.8651,18.6812,32.724,22.2954
31.1451,18.6274,31.2456,22.2954
29.9526,18.5802,29.7673,22.2954
28.2121,18.5278,28.289,22.2954
26.962,18.4777,26.8107,22.2954
25.5011,18.4292,25.3324,22.2954
23.867,18.3753,23.854,22.2954
22.4332,18.3237,22.3757,22.2954
22.5672,19.6818,22.3757,23.7737
22.6782,21.3325,22.3757,25.252
22.8354,22.7222,22.3757,26.7303
22.9222,24.303,22.3757,28.2087
